text_id,x,y,content,font_size,color,object_id,related_element_id
TXT-TMP_4c37a2d7-d151-495b-963e-c4b16bc520ee,488.0069,164.4614,TMP00131374#-约叫败分22白1#数线,0.1353,"rgb(255,255,255)",TXT_TMP00045840,TMP_7441e77b-7efe-43da-bad0-3b502452bd7f
TXT-TMP_58940c76-0b00-480a-b544-853ee7b8ac28,488.3163,163.6395,TMP00131374#-约叫败分23#数线,0.1353,"rgb(255,255,255)",TXT_TMP00045839,TMP_7441e77b-7efe-43da-bad0-3b502452bd7f
TXT-TMP_b4ab5920-d9e7-47d0-9e5e-8664996a3b4f,489.7904,163.6395,TMP00131373#-约叫败分24#数线,0.1353,"rgb(255,255,255)",TXT_TMP00045838,TMP_7441e77b-7efe-43da-bad0-3b502452bd7f
TXT-TMP_8f663943-cb6c-48db-9445-169cb6faf259,471.4055,123.9365,00000#~LINE216_争25白1#,0.1353,"rgb(255,255,255)",TXT_TMP00045828,TMP_a8a6ae37-b998-43d1-8dab-709c00793f09
TXT-TMP_29f409ea-de21-4fa8-b445-34371937759c,470.5626,121.1508,00000白3#-LINE216_争25白4#数线,0.1353,"rgb(255,255,255)",TXT_TMP00045826,TMP_a8a6ae37-b998-43d1-8dab-709c00793f09
TXT-TMP_fa13df86-135d-4eb7-b37d-8b0174f45802,453.3148,128.2864,00000#-LINE216_争17#,0.1353,"rgb(255,255,255)",TXT_TMP00045825,TMP_a8a6ae37-b998-43d1-8dab-709c00793f09
TXT-TMP_48d26a52-ac72-4fdd-a34a-5baff87ff30d,454.4671,128.2864,00000#-LINE216_争18#,0.1353,"rgb(255,255,255)",TXT_TMP00045824,TMP_a8a6ae37-b998-43d1-8dab-709c00793f09
TXT-TMP_a7355e0f-dc15-47e4-b8b9-5d3ccda24c6d,455.6194,128.2864,00000#-LINE216_争19#,0.1353,"rgb(255,255,255)",TXT_TMP00045823,TMP_a8a6ae37-b998-43d1-8dab-709c00793f09
TXT-TMP_b24eaab3-d843-4aed-93e8-d77c8eb5dbdb,530.3447,128.2864,00000#-LINE216_争28#,0.1353,"rgb(255,255,255)",TXT_TMP00045819,TMP_9d8c68fe-5efc-4470-bfdb-922c121f0a89
TXT-TMP_4a567d9b-8861-4fb8-8a36-86685c665a9e,531.4971,128.2864,00000#-LINE216_争29#,0.1353,"rgb(255,255,255)",TXT_TMP00045818,TMP_9d8c68fe-5efc-4470-bfdb-922c121f0a89
TXT-TMP_6317ea57-28d7-44ca-ae73-944fd247f0dc,532.6493,128.2864,00000#-LINE216_争30#,0.1353,"rgb(255,255,255)",TXT_TMP00045817,TMP_9d8c68fe-5efc-4470-bfdb-922c121f0a89
TXT-TMP_608250ad-dd51-4398-9631-eb79a2cb1062,533.8015,128.2864,00000#-LINE216_争31#,0.1353,"rgb(255,255,255)",TXT_TMP00045816,TMP_9d8c68fe-5efc-4470-bfdb-922c121f0a89
TXT-TMP_e175ab18-95ba-4120-82ea-b897a6f48a57,535.1146,128.2864,00000#-LINE216_争32#,0.1353,"rgb(255,255,255)",TXT_TMP00045815,TMP_941fd7b3-8bb6-4fe1-9de9-e50e55472a5e
TXT-TMP_73e65fcd-9d4a-4729-9a05-bb86f2ffd11d,527.5711,298.6277,00000#-饭想分21#,0.1353,"rgb(255,255,255)",TXT_TMP00045792,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048
TXT-TMP_9a0ffc7b-5edb-4217-96df-206747184f7d,528.7234,298.6277,00000#-饭想分22#,0.1353,"rgb(255,255,255)",TXT_TMP00045791,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048
TXT-TMP_7773a759-afa3-42b1-9309-3b3ac5b0bff3,529.8758,298.6277,00000#-饭想分23#,0.1353,"rgb(255,255,255)",TXT_TMP00045790,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048
TXT-TMP_f1198e09-d5ee-4c78-9f04-a03024c3bed0,531.028,298.6277,00000#-饭想分23间1#,0.1353,"rgb(255,255,255)",TXT_TMP00045789,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048
TXT-TMP_23ac29f6-65c5-42d3-84ec-5c298f2ca31e,532.1802,298.6277,00000间1#-饭想分24#,0.1353,"rgb(255,255,255)",TXT_TMP00045788,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048
TXT-TMP_155dc1b0-99db-4ab2-b79d-72fed48d62eb,559.1006,298.6277,00000#-饭想分32#,0.1353,"rgb(255,255,255)",TXT_TMP00045787,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_0080d92c-ed01-4f0c-9c0f-5278c30d9d08,560.2528,298.6277,00000#-饭想分33#,0.1353,"rgb(255,255,255)",TXT_TMP00045786,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_f2b58a6f-48d3-421c-9d49-5a427ab7e817,561.405,298.6277,00000#-饭想分34#,0.1353,"rgb(255,255,255)",TXT_TMP00045785,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_65fe77fa-449f-427e-ae01-7e56e3b4f846,562.5573,298.6277,00000#-饭想分35#,0.1353,"rgb(255,255,255)",TXT_TMP00045784,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_db891a42-9148-4035-ad41-5a9f8e9c84ea,591.75,298.6277,00000#-饭想分50#,0.1353,"rgb(255,255,255)",TXT_TMP00045777,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_b127088d-9a88-4454-96f1-8644d9b253d7,581.8169,301.4323,00000白2#-饭想分44白3#,0.1353,"rgb(255,255,255)",TXT_TMP00045750,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_d9b1759d-b444-4cb7-ab41-361526522c0a,581.8169,302.5846,00000白3#-饭想分44白4#,0.1353,"rgb(255,255,255)",TXT_TMP00045749,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_8c6d14ad-43b8-4c08-ba48-d0ec7d6e3d96,581.8169,303.7368,00000白4#-饭想分44白5#,0.1353,"rgb(255,255,255)",TXT_TMP00045748,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_1821a689-179d-4f44-a066-866eb87a298e,581.8169,304.889,00000白5#-饭想分44白6#,0.1353,"rgb(255,255,255)",TXT_TMP00045747,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_8d3b7108-087b-450f-8c66-472d3ad2916a,581.8169,306.0413,00000白6#-饭想分44白7#,0.1353,"rgb(255,255,255)",TXT_TMP00045746,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_65d58d49-5981-40e7-af59-ee5081c643e2,581.8169,307.1935,00000白7#-饭想分44白8#,0.1353,"rgb(255,255,255)",TXT_TMP00045745,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_5fa33c44-164a-465d-8e3c-9933f7c4617c,581.8169,308.3458,00000白8#-饭想分44白9#,0.1353,"rgb(255,255,255)",TXT_TMP00045744,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_bc0d56e6-545b-4b62-9494-f062303697bb,581.8169,309.4981,00000白9#-饭想分44白10#,0.1353,"rgb(255,255,255)",TXT_TMP00045743,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_2b89ef9a-faa2-4d67-9668-fc5ba4241d8f,581.8169,310.6504,00000白10#-饭想分44白11#,0.1353,"rgb(255,255,255)",TXT_TMP00045742,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_c7fb7f87-2f5f-4963-9fcc-b38a177bba4c,581.8169,311.8026,00000白11#-饭想分44白12#,0.1353,"rgb(255,255,255)",TXT_TMP00045741,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_14c94ea4-a429-4774-bb17-89c9e9ed65a7,544.7037,304.7109,TMP00131374#-饭陈支5白3#,0.1353,"rgb(255,255,255)",TXT_TMP00045736,TMP_c5b9d6f9-4346-42cd-b236-3780a11e0443
TXT-TMP_fbcca301-4f9e-4006-9ce4-8e643073dc2d,545.8561,304.7109,TMP00131373#-饭陈支5白4#,0.1353,"rgb(255,255,255)",TXT_TMP00045735,TMP_c5b9d6f9-4346-42cd-b236-3780a11e0443
TXT-TMP_04fa335f-3255-40e9-902b-2d19eccc8853,547.0083,304.7109,TMP00131371#-饭陈支5白5#,0.1353,"rgb(255,255,255)",TXT_TMP00045734,TMP_c5b9d6f9-4346-42cd-b236-3780a11e0443
TXT-TMP_7f4752a5-eec2-40b5-ae89-2fef1a49e4f4,551.1087,304.7109,TMP00131366#-饭陈支5白8#,0.1353,"rgb(255,255,255)",TXT_TMP00045733,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_4b051eee-1755-40a8-9f6b-701f2924f799,552.2609,304.7109,TMP00132366#-饭陈支5白9#,0.1353,"rgb(255,255,255)",TXT_TMP00045732,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_b9315068-e824-4f7e-9da2-d883314cd6a0,553.4131,304.7109,TMP00132978#-饭陈支5白10#,0.1353,"rgb(255,255,255)",TXT_TMP00045731,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_04d5489e-1bf7-41bf-a492-8520779c4825,554.5655,304.7109,TMP00132982#-饭陈支5白11#,0.1353,"rgb(255,255,255)",TXT_TMP00045730,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_5f56838b-7aea-4277-900b-e62f5dfbee37,555.7178,304.7109,TMP00314786#-饭陈支5白12#,0.1353,"rgb(255,255,255)",TXT_TMP00045729,TMP_c7bfb5a3-e7a4-4226-b153-f35910a79812
TXT-TMP_4d7f617d-897f-4e7c-87b2-64b31c88d656,521.552,292.2142,00000白5#-饭想分18白6#,0.1353,"rgb(255,255,255)",TXT_TMP00045728,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048
TXT-TMP_b8aabc84-f8c8-4981-9744-c4673102e813,481.1622,253.6253,00000#-LINE216_争74#,0.1353,"rgb(255,255,255)",TXT_TMP00045727,TMP_77c7da7a-c14b-440e-91ca-e5127888d959
TXT-TMP_45429f32-00ca-457a-adf6-9a3aa8e46b5d,480.0099,253.6253,00000#-LINE216_争75#,0.1353,"rgb(255,255,255)",TXT_TMP00045726,TMP_77c7da7a-c14b-440e-91ca-e5127888d959
TXT-TMP_18b92d06-d7cf-48eb-bbed-855e19f03010,478.8577,253.6253,00000#-LINE216_争76#,0.1353,"rgb(255,255,255)",TXT_TMP00045725,TMP_77c7da7a-c14b-440e-91ca-e5127888d959
TXT-TMP_c466af2d-1b38-41bf-8545-d4b0f96e9104,477.7054,253.6253,00000#-LINE216_争77#,0.1353,"rgb(255,255,255)",TXT_TMP00045724,TMP_77c7da7a-c14b-440e-91ca-e5127888d959
TXT-TMP_f16dfed6-631b-4a0c-b4da-3b4b84b5fe14,476.5532,253.6253,00000#-LINE216_争78#,0.1353,"rgb(255,255,255)",TXT_TMP00045723,TMP_a91d404a-96be-4f8a-a965-9fbc7a23a408
TXT-TMP_cfa5f6d2-cad6-44d7-ae39-f7ade6256b79,475.401,253.6253,00000#-LINE216_争79#,0.1353,"rgb(255,255,255)",TXT_TMP00045722,TMP_850e70ee-85c4-4693-871d-61c50c6d5147
TXT-TMP_ddee3e09-f465-4c41-b1ec-80aa9c9f2431,434.6311,251.8209,00000白1#-LINE216_争99白2#,0.1353,"rgb(255,255,255)",TXT_TMP00045716,TMP_c5dc9be5-510f-4d53-bc23-c2eb8613991c
TXT-TMP_d9819aa4-0625-4235-ab31-7294c987d481,432.6708,253.6253,TMP00132954#-LINE216_争101#,0.1353,"rgb(255,255,255)",TXT_TMP00045715,TMP_c5dc9be5-510f-4d53-bc23-c2eb8613991c
TXT-TMP_c2d29333-8476-4ef5-bed6-66318cf62192,431.5186,253.6253,TMP00131370#-LINE216_争102#,0.1353,"rgb(255,255,255)",TXT_TMP00045714,TMP_c5dc9be5-510f-4d53-bc23-c2eb8613991c
TXT-TMP_41b610f7-201f-490c-873b-c0838b0cac65,144.3555,253.6253,TMP00131372#-LINE216_争176#,0.1353,"rgb(255,255,255)",TXT_TMP00045670,TMP_044d1032-5e7c-48e0-83dc-429a03cf42da
TXT-TMP_69cb0abc-076b-473a-8f49-55f37519a8a5,132.7397,253.6253,TMP00131599界著支3#,0.1353,"rgb(255,255,255)",TXT_TMP00045656,TMP_044d1032-5e7c-48e0-83dc-429a03cf42da
TXT-TMP_99b37ff9-ae7d-4dca-95ec-e84c4f9638b8,131.5874,253.6253,TMP00131599界著支4#,0.1353,"rgb(255,255,255)",TXT_TMP00045655,TMP_044d1032-5e7c-48e0-83dc-429a03cf42da
TXT-TMP_6bec6d4e-f50c-43a7-81a2-c023d2fba403,130.4351,253.6253,TMP00131599界著支5#,0.1353,"rgb(255,255,255)",TXT_TMP00045654,TMP_044d1032-5e7c-48e0-83dc-429a03cf42da
TXT-TMP_1dbba03b-4755-4df1-8481-cfe8f70d6a94,129.2828,253.6253,TMP00131599界著列6#,0.1353,"rgb(255,255,255)",TXT_TMP00045653,TMP_044d1032-5e7c-48e0-83dc-429a03cf42da
TXT-TMP_bdeff5a8-d211-40b6-ad0f-5cb087761bfb,125.0214,253.6253,TMP00131599界著列9#,0.1353,"rgb(255,255,255)",TXT_TMP00045652,TMP_43b8faf9-17c4-4d75-85e7-e0e92d381975
TXT-TMP_a502408f-464d-467a-b674-ac1873c82d85,113.2027,253.6253,00000#-界著支18#,0.1353,"rgb(255,255,255)",TXT_TMP00045651,TMP_3a49331b-cc64-4a9f-a9d4-63be01b21437
TXT-TMP_f11f5eb2-b797-41d7-afcc-fce681511c03,112.0505,253.6253,00000#-界著支19#,0.1353,"rgb(255,255,255)",TXT_TMP00045650,TMP_3a49331b-cc64-4a9f-a9d4-63be01b21437
TXT-TMP_2bcf3aec-2e2c-44fc-92b3-3f689ff40022,109.746,253.6253,00000#-界著支21#,0.1353,"rgb(255,255,255)",TXT_TMP00045649,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_d540cd21-a1eb-4b29-9d3e-c1301640c7a8,108.5937,253.6253,00000#-界著支22#,0.1353,"rgb(255,255,255)",TXT_TMP00045648,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_dd925a3b-7930-4f16-b8a8-f85231e0b412,78.6415,253.6253,00000白2#-界著支26白3#,0.1353,"rgb(255,255,255)",TXT_TMP00045647,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_926aa98c-363d-43fc-b699-8b9f33fa03e5,77.4892,253.6253,00000白3#-界著支26白4#,0.1353,"rgb(255,255,255)",TXT_TMP00045646,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_215b4e4f-b773-48d5-8e7a-b82a7aaa1a3e,76.3369,253.6253,00000白4#-界著支26白5#,0.1353,"rgb(255,255,255)",TXT_TMP00045645,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_93ead3f7-7a17-43a0-8392-4b8c025914e2,75.1847,253.6253,00000白5#-界著支26白6#,0.1353,"rgb(255,255,255)",TXT_TMP00045644,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_ae290e61-8322-4a70-9297-7aed3b6c4485,74.0325,253.6253,00000白6#-界著支26白7#,0.1353,"rgb(255,255,255)",TXT_TMP00045643,TMP_5b21cf6a-e12f-43da-bf14-e9510fdccc3b
TXT-TMP_e1dafe6e-01c3-4967-ba9b-4328b14fa148,176.0614,245.3064,TMP00131599清开分4#,0.1353,"rgb(255,255,255)",TXT_TMP00045639,TMP_5971cf03-2278-4d9d-a8da-26cdf23dc35c
TXT-TMP_6f5bcef8-7dbb-4f6d-9957-b57198d778f0,176.0614,243.9932,TMP00131599清开分5#,0.1353,"rgb(255,255,255)",TXT_TMP00045638,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_b880078a-cd5b-467b-8f01-82eb1142c340,203.8315,266.8066,TMP00131599五海分5#,0.1353,"rgb(255,255,255)",TXT_TMP00045629,TMP_5971cf03-2278-4d9d-a8da-26cdf23dc35c
TXT-TMP_bab6c061-5dcd-4b23-8124-09710d889e2b,225.8209,245.0071,TMP00131599多列分5#,0.1353,"rgb(255,255,255)",TXT_TMP00045620,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_d2ab134c-360e-49c2-b03b-370ccae3201c,225.8209,243.8548,TMP00131599多列分6#,0.1353,"rgb(255,255,255)",TXT_TMP00045619,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_eb6e34df-7277-40a8-89e6-cb75f2703ce2,225.8209,242.7026,TMP00131599多列分7#,0.1353,"rgb(255,255,255)",TXT_TMP00045618,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_29aff7ac-0359-4f7f-8b35-99ccd6e42f4f,225.8209,241.5503,TMP00131599多列分8#,0.1353,"rgb(255,255,255)",TXT_TMP00045617,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_d8a388b2-a6f9-4fe3-beeb-59a18c74310c,225.8209,240.3981,TMP00131599多列分9#,0.1353,"rgb(255,255,255)",TXT_TMP00045616,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_88b4d5c0-5b6a-4c04-b44d-b622f7de2f44,225.8209,239.2458,TMP00131599多列分10#,0.1353,"rgb(255,255,255)",TXT_TMP00045615,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_3d3c4179-aae6-44e0-88be-c2aff7ec5c1c,225.8209,219.6575,00000#-多列分27#,0.1353,"rgb(255,255,255)",TXT_TMP00045601,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_2252f4c8-f402-48f6-933b-6c8db41efb25,225.8209,218.5052,00000#-多列分28#,0.1353,"rgb(255,255,255)",TXT_TMP00045600,TMP_b83a07d5-b380-43ca-bc4b-b975dca5bb93
TXT-TMP_45663392-9664-4396-98c1-53c02173b572,264.515,262.5967,TMP00131599士诉分5#,0.1353,"rgb(255,255,255)",TXT_TMP00045598,TMP_98156dc3-44cd-47f2-b6c3-a41442362d7b
TXT-TMP_e5a9940e-12a0-4245-8754-3024a8d0dc8d,264.4801,263.749,TMP00131599士诉分6#,0.1353,"rgb(255,255,255)",TXT_TMP00045597,TMP_98156dc3-44cd-47f2-b6c3-a41442362d7b
TXT-TMP_da9e50d0-08f5-481b-8958-973101570d3e,264.515,264.9012,TMP00131599士诉分7#,0.1353,"rgb(255,255,255)",TXT_TMP00045596,TMP_f144f1f3-e089-4ffd-a3c8-c820a2f975d5
TXT-TMP_cd58c2c9-c3d8-4f1a-a8d9-e387b70e8783,264.515,266.0535,TMP00131599士诉分8#,0.1353,"rgb(255,255,255)",TXT_TMP00045595,TMP_f144f1f3-e089-4ffd-a3c8-c820a2f975d5
TXT-TMP_d42f5959-1d59-4830-adf0-af74d54d76e9,264.515,267.2058,TMP00131599士诉分9#,0.1353,"rgb(255,255,255)",TXT_TMP00045594,TMP_f144f1f3-e089-4ffd-a3c8-c820a2f975d5
TXT-TMP_9a66a5cd-be9a-4615-8b90-114c56604573,264.515,268.358,TMP00131599士诉分10#,0.1353,"rgb(255,255,255)",TXT_TMP00045593,TMP_f144f1f3-e089-4ffd-a3c8-c820a2f975d5
TXT-TMP_d24f5a8b-307e-4ca3-8158-d3ee057bd8e2,264.515,270.6625,00000照1#-士诉分10照2#,0.1353,"rgb(255,255,255)",TXT_TMP00045592,TMP_f144f1f3-e089-4ffd-a3c8-c820a2f975d5
TXT-TMP_b383132c-8043-4e91-b1e7-9caa4295052b,264.515,271.8148,00000照2#-士诉分10照3#,0.1353,"rgb(255,255,255)",TXT_TMP00045591,TMP_f144f1f3-e089-4ffd-a3c8-c820a2f975d5
TXT-TMP_15eecb05-3002-4658-a174-ff5ece4f794a,372.4698,270.2409,TMP00131599能半分9#,0.1353,"rgb(255,255,255)",TXT_TMP00045585,TMP_cda94a36-64f0-4271-9f9c-6d4ba4b0616c
TXT-TMP_071b3e9e-a59b-4fce-a3ec-b017e3914722,372.4698,271.3931,TMP00131599能半分10#,0.1353,"rgb(255,255,255)",TXT_TMP00045584,TMP_cda94a36-64f0-4271-9f9c-6d4ba4b0616c
TXT-TMP_04291166-91ad-4901-8969-7b88edd9240f,372.4698,272.5454,00000#-能半分11#,0.1353,"rgb(255,255,255)",TXT_TMP00045583,TMP_cda94a36-64f0-4271-9f9c-6d4ba4b0616c
TXT-TMP_87c97b05-e085-4aa6-8011-04d307c57991,372.4698,273.6977,00000#-能半分12#,0.1353,"rgb(255,255,255)",TXT_TMP00045582,TMP_cda94a36-64f0-4271-9f9c-6d4ba4b0616c
TXT-TMP_e99ee91e-cab8-4039-9549-62b0b511a2ac,372.4698,274.8499,00000#-能半分13#,0.1353,"rgb(255,255,255)",TXT_TMP00045581,TMP_cda94a36-64f0-4271-9f9c-6d4ba4b0616c
TXT-TMP_2d313414-7617-46ae-9e0f-23628371feba,372.2954,282.5967,50,0.1353,"rgb(255,255,255)",TMP00317645,TMP_cda94a36-64f0-4271-9f9c-6d4ba4b0616c
TXT-TMP_38f93951-ff24-4186-98aa-78097f03acfc,376.1749,283.2667,50,0.1353,"rgb(255,255,255)",TMP00317646,TMP_a039096d-5b54-4148-8c63-44f9ef9fdc9c
TXT-TMP_070a0ff0-1048-413b-960f-ca6147db00ea,372.4698,295.4904,00000#~能半分26#,0.1353,"rgb(255,255,255)",TXT_TMP00045580,TMP_a039096d-5b54-4148-8c63-44f9ef9fdc9c
TXT-TMP_7ffe3fba-5cf5-4e92-afaa-88ce098281bf,372.4698,312.0082,00000#~能半分30#,0.1353,"rgb(255,255,255)",TXT_TMP00045579,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_8bff9805-c7fd-44e7-9700-9ec504f815e5,372.4349,316.2439,00000#~能半分32#,0.1353,"rgb(255,255,255)",TXT_TMP00045578,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_28b85695-de77-43de-8e04-90c72f9faeea,372.4588,318.5336,00000#~能半分34#,0.1353,"rgb(255,255,255)",TXT_TMP00045577,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_5fdeff16-50d0-438c-9f8f-4e44ee838b56,372.4514,319.6951,00000#~能半分35#,0.1353,"rgb(255,255,255)",TXT_TMP00045576,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_d880a4db-79f9-4792-b7fd-3edfb43794c1,372.4294,321.9978,00000#~能半分37#,0.1353,"rgb(255,255,255)",TXT_TMP00045575,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_45e16d91-d07d-4010-a6c7-2557550f6bd7,372.4588,328.7246,00000#~能半分40#,0.1353,"rgb(255,255,255)",TXT_TMP00045574,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_0ba7b111-1344-43d5-8225-5f12b67a2e0b,372.4514,331.3786,00000#~能半分42#,0.1353,"rgb(255,255,255)",TXT_TMP00045573,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_9cf36540-1226-4896-8296-5f30ad6d1417,372.4698,334.1714,00000#-能半分44#,0.1353,"rgb(255,255,255)",TXT_TMP00045572,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_732b3298-a1dd-4262-bd50-86eaf3a41d5b,372.4349,335.3237,00000#-能半分45#,0.1353,"rgb(255,255,255)",TXT_TMP00045571,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_4abe76fb-59e1-4963-841a-1d982bec09ce,372.4698,336.476,00000#-能半分46#,0.1353,"rgb(255,255,255)",TXT_TMP00045570,TMP_ffbda263-d2d3-435e-8e43-e58e8933bd4d
TXT-TMP_3033b2d3-55de-4a9c-b473-182207807d98,372.4698,337.6282,00000#-能半分47#,0.1353,"rgb(255,255,255)",TXT_TMP00045569,TMP_81a0a55d-ff02-4e58-87db-3de8d253a652
TXT-TMP_94bbe348-559e-45cd-8351-122f7c01c6c8,372.4698,339.9328,00000#-能半分49#,0.1353,"rgb(255,255,255)",TXT_TMP00045568,TMP_81a0a55d-ff02-4e58-87db-3de8d253a652
TXT-TMP_80c21dfc-e4cb-4588-b8ce-d73bae34c4dd,372.4698,341.085,00000#-能半分50#,0.1353,"rgb(255,255,255)",TXT_TMP00045567,TMP_81a0a55d-ff02-4e58-87db-3de8d253a652
TXT-TMP_a377b647-326e-4c3a-8e8d-41ec66080b97,372.4698,342.2373,00000#-能半分51#,0.1353,"rgb(255,255,255)",TXT_TMP00045566,TMP_81a0a55d-ff02-4e58-87db-3de8d253a652
TXT-TMP_dee2f772-e0c9-44db-aaa4-280177444a4a,372.4349,343.3895,00000#-能半分52#,0.1353,"rgb(255,255,255)",TXT_TMP00045565,TMP_14b58733-759c-4892-81b5-72af8a198ec3
TXT-TMP_211fe050-c65c-40f8-8621-d462fd4651c1,372.4698,345.694,00000#-能半分54#,0.1353,"rgb(255,255,255)",TXT_TMP00045564,TMP_14b58733-759c-4892-81b5-72af8a198ec3
TXT-TMP_52f8f957-7a08-47e7-97dd-c6c9b1757a4a,372.4698,346.8463,00000#-能半分55#,0.1353,"rgb(255,255,255)",TXT_TMP00045563,TMP_14b58733-759c-4892-81b5-72af8a198ec3
TXT-TMP_0e1f1102-4a9f-43e9-b7a9-063558920302,372.4698,347.9985,00000#-能半分56#,0.1353,"rgb(255,255,255)",TXT_TMP00045562,TMP_14b58733-759c-4892-81b5-72af8a198ec3
TXT-TMP_e9093524-6a5d-4e4e-8586-6fc3eb65d11f,372.4,349.1508,00000#-能半分57#,0.1353,"rgb(255,255,255)",TXT_TMP00045561,TMP_14b58733-759c-4892-81b5-72af8a198ec3
TXT-TMP_b9c01e78-1698-443e-9219-fba5e6a029e5,372.4698,370.3771,00000#-能半分63#,0.1353,"rgb(255,255,255)",TXT_TMP00045559,TMP_00022728-3a68-4082-9f9d-cb8e629d8c95
TXT-TMP_5dc5fcf3-c876-4ce8-93e6-f1e198ebc5c9,372.4698,372.6816,00000#-能半分65#,0.1353,"rgb(255,255,255)",TXT_TMP00045558,TMP_00022728-3a68-4082-9f9d-cb8e629d8c95
TXT-TMP_5cff3699-0091-40de-ad56-bceb79e64413,372.4698,374.9862,00000#-能半分67#,0.1353,"rgb(255,255,255)",TXT_TMP00045557,TMP_00022728-3a68-4082-9f9d-cb8e629d8c95
TXT-TMP_7ec098dc-a5bc-4274-bff4-1a4762657ea0,419.0337,314.5916,00000#-亮败列17#,0.1353,"rgb(255,255,255)",TXT_TMP00045552,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3
TXT-TMP_5e7596a4-d105-4d2d-9506-300898bffda3,420.1859,314.5916,00000#-亮败列18#,0.1353,"rgb(255,255,255)",TXT_TMP00045551,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3
TXT-TMP_2435cc2c-199a-4b94-a6dd-94529ebd1e44,421.3382,314.5916,00000#-亮败列19#,0.1353,"rgb(255,255,255)",TXT_TMP00045550,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3
TXT-TMP_b8206d17-1651-40a9-8b4f-19cd818316b3,425.4387,314.5916,00000#-亮败列22#,0.1353,"rgb(255,255,255)",TXT_TMP00045549,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3
